name,orig_n,orig_m,trial,strategy,frac,gen_n,gen_m,degree_js,pagerank_js
karate,34,78,40,greedy,50,31,66,0.14216209270486954,0.681513817963589
karate,34,78,41,greedy,50,37,73,0.2200071404701058,0.6968134943573105
karate,34,78,42,greedy,50,37,75,0.1652614882674223,0.8605183705129936
karate,34,78,43,greedy,50,34,69,0.14048433930092763,0.5891916607961928
karate,34,78,44,greedy,50,37,76,0.1616386502633663,0.7646095454482764
karate,34,78,45,greedy,50,31,64,0.08172309976571028,0.782035146882481
karate,34,78,46,greedy,50,34,71,0.15988511197723668,0.5219591765504826
karate,34,78,47,greedy,50,34,67,0.15542182263614723,0.47907300632844574
karate,34,78,48,greedy,50,34,69,0.05433191754902779,0.5333252716363605
karate,34,78,49,greedy,50,31,64,0.11923890560132412,0.814686633387862
karate,34,78,50,greedy,50,37,76,0.1616386502633663,0.7773494849524405
karate,34,78,1,greedy,60,36,78,0.2293298070995129,0.771747696675581
karate,34,78,2,greedy,60,32,64,0.5339234011325102,0.8960892310039446
karate,34,78,3,greedy,60,35,68,0.5140882935612786,0.48229893914834643
karate,34,78,4,greedy,60,37,76,0.179667960453059,0.7787043992617572
karate,34,78,5,greedy,60,37,76,0.168782079482791,0.8388775950984452
karate,34,78,6,greedy,60,32,61,0.5700727807150813,0.8303859434667947
karate,34,78,7,greedy,60,31,66,0.15965341868894808,0.8831882034093403
karate,34,78,8,greedy,60,31,63,0.19873271994967032,0.7801944325896353
karate,34,78,9,greedy,60,30,63,0.3142008477322641,0.7142551353995338
karate,34,78,10,greedy,60,35,66,0.5151146768786894,0.5534205890062415
karate,34,78,11,greedy,60,34,64,0.22163397960358577,0.6848165319333334
karate,34,78,12,greedy,60,37,73,0.2101629756507936,0.7665804915792759
karate,34,78,13,greedy,60,35,69,0.5178072504147982,0.5562582889441615
karate,34,78,14,greedy,60,34,69,0.06648129510699598,0.6550333112512049
karate,34,78,15,greedy,60,34,69,0.18746637246109135,0.376400232216086
karate,34,78,16,greedy,60,33,71,0.1943165838417372,0.654921886318588
karate,34,78,17,greedy,60,34,69,0.22175102239797273,0.5300292206488549
karate,34,78,18,greedy,60,37,74,0.2319919830360116,0.6643534361761197
karate,34,78,19,greedy,60,34,67,0.1921102269211657,0.6680355894308078
karate,34,78,20,greedy,60,37,74,0.1701311981231583,0.799088082546895
karate,34,78,21,greedy,60,35,68,0.47565002826551506,0.6144130941950486
karate,34,78,22,greedy,60,36,76,0.24503969411223414,0.853309970077268
karate,34,78,23,greedy,60,36,80,0.22319160892314643,0.8468696333369509
karate,34,78,24,greedy,60,31,66,0.19902451873606672,0.7684067579474344
karate,34,78,25,greedy,60,37,74,0.23988608137560588,0.7776631884323767
karate,34,78,26,greedy,60,30,66,0.25882330308735146,0.8702264823664723
karate,34,78,27,greedy,60,32,61,0.5465461943421794,0.8141969200484721
karate,34,78,28,greedy,60,36,78,0.2498160227712945,0.7552685143015225
karate,34,78,29,greedy,60,34,67,0.16441034033607083,0.4778931752948477
karate,34,78,30,greedy,60,34,69,0.16007316303013064,0.6301502615037111
karate,34,78,31,greedy,60,30,62,0.21788766502699952,0.8589186765132892
karate,34,78,32,greedy,60,33,71,0.2023833738257112,0.6885538827071979
karate,34,78,33,greedy,60,32,62,0.5470639198945723,0.8502475072161984
karate,34,78,34,greedy,60,34,72,0.05433191754902779,0.5127547952447972
karate,34,78,35,greedy,60,35,68,0.5021207045827205,0.5237282945741333
karate,34,78,36,greedy,60,34,73,0.05433191754902779,0.5752885250475314
karate,34,78,37,greedy,60,34,70,0.07836712219795819,0.5023628179250719
karate,34,78,38,greedy,60,35,68,0.5095140461142088,0.5652800235951894
karate,34,78,39,greedy,60,36,76,0.2710869366378437,0.778300394338653
karate,34,78,40,greedy,60,31,66,0.14216209270486954,0.681513817963589
karate,34,78,41,greedy,60,37,73,0.2200071404701058,0.6968134943573105
karate,34,78,42,greedy,60,37,75,0.1652614882674223,0.8605183705129936
karate,34,78,43,greedy,60,34,69,0.14048433930092763,0.5891916607961928
karate,34,78,44,greedy,60,37,76,0.1616386502633663,0.7646095454482764
karate,34,78,45,greedy,60,31,64,0.08172309976571028,0.782035146882481
karate,34,78,46,greedy,60,34,71,0.15988511197723668,0.5219591765504826
karate,34,78,47,greedy,60,34,67,0.15542182263614723,0.47907300632844574
karate,34,78,48,greedy,60,34,69,0.05433191754902779,0.5333252716363605
karate,34,78,49,greedy,60,31,64,0.11923890560132412,0.814686633387862
karate,34,78,50,greedy,60,37,76,0.1616386502633663,0.7773494849524405
karate,34,78,1,greedy,70,36,78,0.2293298070995129,0.771747696675581
karate,34,78,2,greedy,70,34,71,0.1528897997572036,0.6513596029324328
karate,34,78,3,greedy,70,30,67,0.17446391420336418,0.7693277788371242
karate,34,78,4,greedy,70,31,64,0.194003010321241,0.762123788360382
karate,34,78,5,greedy,70,31,66,0.1833547141397405,0.8962483317398047
karate,34,78,6,greedy,70,37,74,0.16775436464657142,0.7514704606664911
karate,34,78,7,greedy,70,30,68,0.14772527263546031,0.8765180818874933
karate,34,78,8,greedy,70,31,64,0.15056271441521216,0.8289737841716373
karate,34,78,9,greedy,70,34,69,0.13658199599101203,0.6898398670206237
karate,34,78,10,greedy,70,31,61,0.1872082571432756,0.8496521829791156
karate,34,78,11,greedy,70,35,68,0.48924659495018075,0.6121975939942806
karate,34,78,12,greedy,70,32,61,0.5363794098929071,0.8014811098959329
karate,34,78,13,greedy,70,35,68,0.47565002826551506,0.5129946547513785
karate,34,78,14,greedy,70,35,68,0.4811561057049518,0.46426905132391266
karate,34,78,15,greedy,70,31,66,0.15056271441521218,0.692553377373235
karate,34,78,16,greedy,70,34,69,0.17625138397932283,0.5510370567915277
karate,34,78,17,greedy,70,34,71,0.19863371461607476,0.5737192447414948
karate,34,78,18,greedy,70,34,70,0.1407994772836877,0.5755977977745375
karate,34,78,19,greedy,70,31,64,0.1858240507961403,0.8887614572593984
karate,34,78,20,greedy,70,32,62,0.5465461943421794,0.8321469500351927
karate,34,78,21,greedy,70,32,62,0.5290321487557338,0.8034278757125692
karate,34,78,22,greedy,70,35,67,0.48838160435881284,0.5389006627793522
karate,34,78,23,greedy,70,34,68,0.16007316303013064,0.6597660179332826
karate,34,78,24,greedy,70,34,71,0.1561829168007905,0.4660659196658406
karate,34,78,25,greedy,70,35,68,0.49645147127722083,0.5399917433688854
karate,34,78,26,greedy,70,36,74,0.20746683392207116,0.7927540075483964
karate,34,78,27,greedy,70,35,65,0.49206620955111186,0.4459592262183083
karate,34,78,28,greedy,70,31,60,0.21326054943919268,0.8093407546701733
karate,34,78,29,greedy,70,34,70,0.15522707140645423,0.4831229899028601
karate,34,78,30,greedy,70,37,77,0.19516874954868504,0.7435801974514927
karate,34,78,31,greedy,70,31,62,0.22687486846350505,0.7520544684011145
karate,34,78,32,greedy,70,39,82,0.2874132570257768,0.8367263099923447
karate,34,78,33,greedy,70,31,66,0.23882522932448078,0.8442241541015406
karate,34,78,34,greedy,70,35,67,0.5204610578585375,0.5216174475489687
karate,34,78,35,greedy,70,33,69,0.22684349054704916,0.5984971963456363
karate,34,78,36,greedy,70,37,77,0.19364614368421582,0.7430927714251269
karate,34,78,37,greedy,70,36,79,0.17958801956950843,0.7967811271695947
karate,34,78,38,greedy,70,30,64,0.2350367771950917,0.905906564334058
karate,34,78,39,greedy,70,36,79,0.2360024434393296,0.7884588867450371
karate,34,78,40,greedy,70,30,69,0.2676495081870368,0.8598622686924056
karate,34,78,41,greedy,70,32,63,0.561119190960573,0.8519717195020922
karate,34,78,42,greedy,70,36,77,0.16476568355527724,0.8051432141919577
karate,34,78,43,greedy,70,36,76,0.21089443561423243,0.8595048726452633
karate,34,78,44,greedy,70,37,77,0.1815412323223429,0.8931513984409355
karate,34,78,45,greedy,70,34,73,0.0,0.550745493785326
karate,34,78,46,greedy,70,31,64,0.14173433965675128,0.8160917861499433
karate,34,78,47,greedy,70,36,74,0.16695787604341045,0.807939442468865
karate,34,78,48,greedy,70,31,65,0.15056271441521218,0.8035670514188296
karate,34,78,49,greedy,70,34,71,0.12955266235884116,0.5185295453176131
karate,34,78,50,greedy,70,33,75,0.25991705256459124,0.6795949153610895
karate,34,78,1,greedy,80,32,61,0.5200756567833561,0.8211326002204582
karate,34,78,2,greedy,80,32,60,0.5470748596414067,0.8104677490153736
karate,34,78,3,greedy,80,35,70,0.5066124481959691,0.6341745333528708
karate,34,78,4,greedy,80,34,68,0.08585914959434239,0.6087878016474726
karate,34,78,5,greedy,80,34,70,0.06648129510699598,0.4978232428553246
karate,34,78,6,greedy,80,31,63,0.14216209270486954,0.7941114174765417
karate,34,78,7,greedy,80,34,71,0.1434871163194134,0.4959631906602751
karate,34,78,8,greedy,80,34,71,0.13509884403211206,0.5562275704031778
karate,34,78,9,greedy,80,32,64,0.5360035783782494,0.8236838463571117
karate,34,78,10,greedy,80,32,63,0.5363794098929071,0.8245869414719728
karate,34,78,11,greedy,80,34,70,0.14561474830307297,0.5536797654518347
karate,34,78,12,greedy,80,34,69,0.15895930776598616,0.49909372537094376
karate,34,78,13,greedy,80,35,70,0.4813771197141138,0.6730578243645562
karate,34,78,14,greedy,80,34,70,0.1561829168007905,0.5623772204050712
karate,34,78,15,greedy,80,31,64,0.1767359616504376,0.797572882721674
karate,34,78,16,greedy,80,31,64,0.14600711596935703,0.8252375652262187
karate,34,78,17,greedy,80,32,63,0.5282610049512888,0.8543799384953736
karate,34,78,18,greedy,80,35,70,0.48414686652257644,0.5451807222250383
karate,34,78,19,greedy,80,31,64,0.15056271441521243,0.8479656474439137
karate,34,78,20,greedy,80,31,62,0.23291666307178627,0.7990503003050025
karate,34,78,21,greedy,80,35,69,0.49702120523145094,0.5517097609978576
karate,34,78,22,greedy,80,35,68,0.4813771197141138,0.6004422280633682
karate,34,78,23,greedy,80,35,66,0.5024288339814504,0.6097289031367588
karate,34,78,24,greedy,80,34,69,0.11151193151841611,0.48160030448969826
karate,34,78,25,greedy,80,32,62,0.5363794098929071,0.8824179938938232
karate,34,78,26,greedy,80,31,63,0.23291666307178627,0.8416047501918308
karate,34,78,27,greedy,80,35,67,0.48838160435881284,0.5867466238104458
karate,34,78,28,greedy,80,35,64,0.4949727266870159,0.543104328295802
karate,34,78,29,greedy,80,34,67,0.08093274733296474,0.5636809226771814
karate,34,78,30,greedy,80,32,60,0.5422799443438486,0.8028173703992667
karate,34,78,31,greedy,80,35,66,0.5111354072802097,0.6181294420233353
karate,34,78,32,greedy,80,34,71,0.15748589539915778,0.5731866783808537
karate,34,78,33,greedy,80,35,69,0.4660416646467201,0.5742394444702396
karate,34,78,34,greedy,80,31,66,0.23882522932448078,0.8450779587942954
karate,34,78,35,greedy,80,34,70,0.1951312134492394,0.5129622521071902
karate,34,78,36,greedy,80,35,67,0.4811561057049518,0.6020113549205367
karate,34,78,37,greedy,80,32,65,0.5310780851846385,0.9252278997747965
karate,34,78,38,greedy,80,35,66,0.4936723385436032,0.6645085353783522
karate,34,78,39,greedy,80,32,62,0.5495529950974801,0.8917227318684535
karate,34,78,40,greedy,80,35,69,0.4825810279661433,0.6367680635649181
karate,34,78,41,greedy,80,32,63,0.5339207319625903,0.8367458669617316
karate,34,78,42,greedy,80,32,61,0.5465461943421794,0.8491686486001628
karate,34,78,43,greedy,80,31,63,0.20510931092461843,0.8483655103748156
karate,34,78,44,greedy,80,31,65,0.1987192026298173,0.7667792533064453
karate,34,78,45,greedy,80,31,65,0.12300357473826314,0.8280764429513237
karate,34,78,46,greedy,80,31,62,0.2146811730661798,0.8292598297423838
karate,34,78,47,greedy,80,32,62,0.5700727807150813,0.7494032008382207
karate,34,78,48,greedy,80,31,63,0.14173433965675128,0.8265329912136907
karate,34,78,49,greedy,80,34,72,0.15988511197723668,0.4948023431834214
karate,34,78,50,greedy,80,35,70,0.4728634922177183,0.5693198321787829
karate,34,78,1,greedy,90,34,69,0.15057346047179268,0.5864090820360817
karate,34,78,2,greedy,90,35,71,0.5155232117618866,0.5302214354451732
karate,34,78,3,greedy,90,34,70,0.17584992560973292,0.48379149068168675
karate,34,78,4,greedy,90,34,72,0.07157836230055481,0.5031782532719139
karate,34,78,5,greedy,90,34,67,0.21390351395432966,0.5623807289382403
karate,34,78,6,greedy,90,35,68,0.49410837692074144,0.6097826042448657
karate,34,78,7,greedy,90,34,67,0.14048433930092763,0.5796970279686265
karate,34,78,8,greedy,90,34,73,0.13509884403211206,0.5322038530242303
karate,34,78,9,greedy,90,35,65,0.525745050228305,0.6121166432032157
karate,34,78,10,greedy,90,34,68,0.11282988728398874,0.5792533310845791
karate,34,78,11,greedy,90,34,71,0.12955266235884116,0.4599228822745215
karate,34,78,12,greedy,90,35,67,0.5242935180029799,0.676898586882862
karate,34,78,13,greedy,90,34,70,0.1434871163194134,0.4362211494396628
karate,34,78,14,greedy,90,34,72,0.06648129510699598,0.5167462329622852
karate,34,78,15,greedy,90,34,69,0.21169368479725634,0.5594198890576588
karate,34,78,16,greedy,90,34,71,0.15323296422022872,0.47027807476298333
karate,34,78,17,greedy,90,34,71,0.19566681222861831,0.5674057584336294
karate,34,78,18,greedy,90,34,66,0.20017029357554503,0.6894285266621438
karate,34,78,19,greedy,90,34,69,0.2014558087329731,0.49331395277201023
karate,34,78,20,greedy,90,34,70,0.19863371461607476,0.5430756172144766
karate,34,78,21,greedy,90,35,70,0.49962392870890454,0.6116745378570737
karate,34,78,22,greedy,90,34,69,0.14561474830307297,0.5589122198171055
karate,34,78,23,greedy,90,35,69,0.5021207045827205,0.5953048943789027
karate,34,78,24,greedy,90,35,67,0.4744726479956441,0.5466366170869607
karate,34,78,25,greedy,90,35,70,0.4853744211752303,0.5159044214475661
karate,34,78,26,greedy,90,34,70,0.05433191754902779,0.39799855011551094
karate,34,78,27,greedy,90,34,69,0.10227620943260006,0.5265302210165266
karate,34,78,28,greedy,90,34,69,0.1883331368017443,0.4890273216911546
karate,34,78,29,greedy,90,35,68,0.49702120523145094,0.5910857988443632
karate,34,78,30,greedy,90,35,69,0.49624723171733065,0.5488364044742264
karate,34,78,31,greedy,90,35,64,0.5115682825719635,0.586929005196334
karate,34,78,32,greedy,90,35,69,0.4744726479956441,0.5489105549604834
karate,34,78,33,greedy,90,34,69,0.15057044948434078,0.5088460781915465
karate,34,78,34,greedy,90,34,70,0.19863371461607476,0.6255843465102111
karate,34,78,35,greedy,90,35,69,0.5178072504147982,0.6271266611936084
karate,34,78,36,greedy,90,34,68,0.093696650690458,0.5070286482756854
karate,34,78,37,greedy,90,35,67,0.5178072504147982,0.6472187561812706
karate,34,78,38,greedy,90,35,68,0.4980550370058923,0.6134914681958052
karate,34,78,39,greedy,90,35,70,0.5242935180029799,0.6217988094157324
karate,34,78,40,greedy,90,35,68,0.5140882935612786,0.6702133486514302
karate,34,78,41,greedy,90,35,66,0.5322060400729222,0.5220444658560396
karate,34,78,42,greedy,90,34,71,0.16441034033607085,0.43920985265814705
karate,34,78,43,greedy,90,35,69,0.49645147127722083,0.5151533736881857
karate,34,78,44,greedy,90,35,66,0.4835502899519274,0.667010164745444
karate,34,78,45,greedy,90,35,70,0.5021207045827205,0.6378210366349846
karate,34,78,46,greedy,90,35,68,0.5070104743281024,0.6018134158383383
karate,34,78,47,greedy,90,34,74,0.0,0.40951540679288323
karate,34,78,48,greedy,90,35,67,0.5140967870010522,0.4784009769300956
karate,34,78,49,greedy,90,35,69,0.5177039572141686,0.5115351260403229
karate,34,78,50,greedy,90,35,67,0.47565002826551506,0.5729100233236898
karate,34,78,1,greedy,100,34,70,0.20229877565193838,0.5684221920179864
karate,34,78,2,greedy,100,34,68,0.19679613378511387,0.4759384823616251
karate,34,78,3,greedy,100,34,70,0.159886710580573,0.47460366364426637
karate,34,78,4,greedy,100,34,70,0.07157836230055481,0.6573419387605643
karate,34,78,5,greedy,100,34,70,0.19475857850121758,0.4790800006052356
karate,34,78,6,greedy,100,34,67,0.20147738279457839,0.5327907296520059
karate,34,78,7,greedy,100,34,69,0.24819090311662853,0.41170556300403277
karate,34,78,8,greedy,100,34,72,0.1456154762585218,0.36869253969921617
karate,34,78,9,greedy,100,34,68,0.1751768116697397,0.6026129248055487
karate,34,78,10,greedy,100,34,69,0.15988591127291094,0.5436328573576461
karate,34,78,11,greedy,100,34,70,0.07449062282716822,0.5716272097929361
karate,34,78,12,greedy,100,34,70,0.14438940032543252,0.5537466102047557
karate,34,78,13,greedy,100,34,69,0.231778057797535,0.6063688428146959
karate,34,78,14,greedy,100,34,68,0.07646249206086411,0.5369661985247592
karate,34,78,15,greedy,100,34,71,0.16007316303013064,0.5144601035394774
karate,34,78,16,greedy,100,34,68,0.18362159652575294,0.5344757581115777
karate,34,78,17,greedy,100,34,72,0.12955266235884116,0.5933327164654576
karate,34,78,18,greedy,100,34,73,0.15988511197723668,0.5276887405478927
karate,34,78,19,greedy,100,34,72,0.04221499840203121,0.45003377672938644
karate,34,78,20,greedy,100,34,72,0.14154082007992053,0.4673537504286626
karate,34,78,21,greedy,100,34,70,0.17601784319588326,0.5097808171041989
karate,34,78,22,greedy,100,34,70,0.19863371461607476,0.48902279530056597
karate,34,78,23,greedy,100,34,69,0.2464703850771712,0.5724418297868251
karate,34,78,24,greedy,100,34,68,0.16081327319270566,0.63196321133767
karate,34,78,25,greedy,100,34,69,0.1505704494843408,0.3999014911665861
karate,34,78,26,greedy,100,34,70,0.1505704494843408,0.6451501511207131
karate,34,78,27,greedy,100,34,70,0.06648129510699598,0.5288218269054377
karate,34,78,28,greedy,100,34,70,0.093696650690458,0.576830493313999
karate,34,78,29,greedy,100,34,70,0.03777234561228914,0.5447574562801978
karate,34,78,30,greedy,100,34,72,0.19863371461607476,0.4651649166029763
karate,34,78,31,greedy,100,34,72,0.0855076100306901,0.5656584138659376
karate,34,78,32,greedy,100,34,67,0.14547370787146513,0.5086588113311964
karate,34,78,33,greedy,100,34,73,0.14154082007992053,0.40951540679288323
karate,34,78,34,greedy,100,34,69,0.20147637557637332,0.44254098119820323
karate,34,78,35,greedy,100,34,71,0.14438940032543252,0.5115309719571196
karate,34,78,36,greedy,100,34,72,0.1131938721654744,0.41539088715630235
karate,34,78,37,greedy,100,34,69,0.093696650690458,0.524772012426999
karate,34,78,38,greedy,100,34,70,0.03777234561228914,0.515291188075435
karate,34,78,39,greedy,100,34,69,0.15748589539915775,0.4375266414339521
karate,34,78,40,greedy,100,34,73,0.11890301069135913,0.5002463464203545
karate,34,78,41,greedy,100,34,65,0.16780896966341993,0.6347956976897139
karate,34,78,42,greedy,100,34,70,0.15057044948434078,0.5643628398082532
karate,34,78,43,greedy,100,34,68,0.1918577238721076,0.5540406216396312
karate,34,78,44,greedy,100,34,71,0.20834793232839327,0.6017785165949439
karate,34,78,45,greedy,100,34,70,0.1561829168007905,0.5369641606547679
karate,34,78,46,greedy,100,34,70,0.14561474830307297,0.5395112495200173
karate,34,78,47,greedy,100,34,69,0.14048433930092763,0.6000127149050505
karate,34,78,48,greedy,100,34,70,0.20528175044130648,0.4503880156925239
karate,34,78,49,greedy,100,34,69,0.19839034822159246,0.3718826291506214
karate,34,78,50,greedy,100,34,72,0.15861009818641372,0.5168030084696476
eucore,986,16687,1,random,-10,1002,14180,0.19965392228942477,0.1266068976374292
eucore,986,16687,2,random,-10,975,14030,0.2005976586979399,0.1280449051044564
eucore,986,16687,3,random,-10,980,13931,0.20345506499152394,0.12609184500999904
eucore,986,16687,4,random,-10,961,13950,0.2211468198628945,0.127187206522249
eucore,986,16687,5,random,-10,973,14053,0.19369824901382823,0.1433757144169354
eucore,986,16687,6,random,-10,993,13970,0.19323554438617271,0.12018178331105626
eucore,986,16687,7,random,-10,986,13788,0.20822581106011318,0.13661979101118824
eucore,986,16687,8,random,-10,965,13899,0.19884589752744816,0.11726389426095164
eucore,986,16687,9,random,-10,989,14067,0.20909153083764734,0.12816144075641364
eucore,986,16687,10,random,-10,975,14019,0.2136414302870184,0.14318290285623028
eucore,986,16687,11,random,-10,999,14145,0.1944484822964463,0.13677632846994364
eucore,986,16687,12,random,-10,960,13821,0.19632942848099816,0.1261993377305383
eucore,986,16687,13,random,-10,998,13988,0.19556792204031426,0.1309008759857788
eucore,986,16687,14,random,-10,966,14039,0.19211286439519257,0.1389294599037903
eucore,986,16687,15,random,-10,973,14119,0.20186431858776654,0.13780523929570454
eucore,986,16687,16,random,-10,1003,14175,0.2107718693539442,0.1423637713779619
eucore,986,16687,17,random,-10,992,13895,0.19359953123151608,0.1174459936844346
eucore,986,16687,18,random,-10,971,14083,0.20264235082200052,0.140373317527057
eucore,986,16687,19,random,-10,1000,14387,0.1971678016903045,0.12258791313352609
eucore,986,16687,20,random,-10,987,14099,0.20011452186751785,0.13236847196850104
eucore,986,16687,21,random,-10,997,14211,0.19734242948016922,0.15810678288520152
eucore,986,16687,22,random,-10,1008,14217,0.2075735584991064,0.12660744699604923
eucore,986,16687,23,random,-10,982,13933,0.2052799099236949,0.14980166488769997
eucore,986,16687,24,random,-10,968,14281,0.20007848198548497,0.14002013807122432
eucore,986,16687,25,random,-10,983,14017,0.20208266440134895,0.1271661904120305
eucore,986,16687,26,random,-10,944,13832,0.2068522737751715,0.15619236476633527
eucore,986,16687,27,random,-10,980,13948,0.19315735536852072,0.10865804815725032
eucore,986,16687,28,random,-10,1011,14094,0.1970141306322728,0.11922605885037627
eucore,986,16687,29,random,-10,1007,14029,0.21015257200659127,0.1193189019265195
eucore,986,16687,30,random,-10,958,14153,0.21940470892959002,0.1459064062276505
eucore,986,16687,31,random,-10,963,13858,0.18474412238703555,0.13759436729193472
eucore,986,16687,32,random,-10,976,13767,0.21672141794360603,0.149891658463368
eucore,986,16687,33,random,-10,985,14105,0.19444004222080116,0.1338385252914906
eucore,986,16687,34,random,-10,997,14063,0.194701589015639,0.1587429494702248
eucore,986,16687,35,random,-10,985,14121,0.1976777120750992,0.14165927152066227
eucore,986,16687,36,random,-10,991,13985,0.19813197251241643,0.11848107055521372
eucore,986,16687,37,random,-10,998,14108,0.20483170803531398,0.13872270475164927
eucore,986,16687,38,random,-10,983,14237,0.20163228644998932,0.13215719166407242
eucore,986,16687,39,random,-10,990,14144,0.2005968731952957,0.12423055290860364
eucore,986,16687,40,random,-10,964,13838,0.1945698478518715,0.1251946883696751
eucore,986,16687,41,random,-10,991,14143,0.20966544437559842,0.1342554834616723
eucore,986,16687,42,random,-10,993,13868,0.20327031693418116,0.11802625038036221
eucore,986,16687,43,random,-10,979,13868,0.20808401325885706,0.1196830392022571
eucore,986,16687,44,random,-10,1000,14109,0.19051926322587381,0.13556609980556333
eucore,986,16687,45,random,-10,984,14041,0.20488910511829211,0.15239451562408
eucore,986,16687,46,random,-10,985,13960,0.19648970517031306,0.14254577293569454
eucore,986,16687,47,random,-10,979,13936,0.2200462267943068,0.12876586059640613
eucore,986,16687,48,random,-10,991,14188,0.19272807146725487,0.14382835103961905
eucore,986,16687,49,random,-10,978,14024,0.20416611223443515,0.11641859433368351
eucore,986,16687,50,random,-10,974,13983,0.212563116609852,0.13257128046765246
eucore,986,16687,1,iso,110,986,16687,0.0,0.0
eucore,986,16687,2,iso,110,986,16687,0.0,0.0
eucore,986,16687,3,iso,110,986,16687,0.0,0.0
eucore,986,16687,4,iso,110,986,16687,0.0,0.0
eucore,986,16687,5,iso,110,986,16687,0.0,0.0
eucore,986,16687,6,iso,110,986,16687,0.0,0.0
eucore,986,16687,7,iso,110,986,16687,0.0,0.0
eucore,986,16687,8,iso,110,986,16687,0.0,0.0
eucore,986,16687,9,iso,110,986,16687,0.0,0.0
eucore,986,16687,10,iso,110,986,16687,0.0,0.0
eucore,986,16687,11,iso,110,986,16687,0.0,0.0
eucore,986,16687,12,iso,110,986,16687,0.0,0.0
eucore,986,16687,13,iso,110,986,16687,0.0,0.0
eucore,986,16687,14,iso,110,986,16687,0.0,0.0
eucore,986,16687,15,iso,110,986,16687,0.0,0.0
eucore,986,16687,16,iso,110,986,16687,0.0,0.0
eucore,986,16687,17,iso,110,986,16687,0.0,0.0
eucore,986,16687,18,iso,110,986,16687,0.0,0.0
eucore,986,16687,19,iso,110,986,16687,0.0,0.0
eucore,986,16687,20,iso,110,986,16687,0.0,0.0
eucore,986,16687,21,iso,110,986,16687,0.0,0.0
eucore,986,16687,22,iso,110,986,16687,0.0,0.0
eucore,986,16687,23,iso,110,986,16687,0.0,0.0
eucore,986,16687,24,iso,110,986,16687,0.0,0.0
eucore,986,16687,25,iso,110,986,16687,0.0,0.0
eucore,986,16687,26,iso,110,986,16687,0.0,0.0
eucore,986,16687,27,iso,110,986,16687,0.0,0.0
eucore,986,16687,28,iso,110,986,16687,0.0,0.0
eucore,986,16687,29,iso,110,986,16687,0.0,0.0
eucore,986,16687,30,iso,110,986,16687,0.0,0.0
eucore,986,16687,31,iso,110,986,16687,0.0,0.0
eucore,986,16687,32,iso,110,986,16687,0.0,0.0
eucore,986,16687,33,iso,110,986,16687,0.0,0.0
eucore,986,16687,34,iso,110,986,16687,0.0,0.0
eucore,986,16687,35,iso,110,986,16687,0.0,0.0
eucore,986,16687,36,iso,110,986,16687,0.0,0.0
eucore,986,16687,37,iso,110,986,16687,0.0,0.0
eucore,986,16687,38,iso,110,986,16687,0.0,0.0
eucore,986,16687,39,iso,110,986,16687,0.0,0.0
eucore,986,16687,40,iso,110,986,16687,0.0,0.0
eucore,986,16687,41,iso,110,986,16687,0.0,0.0
eucore,986,16687,42,iso,110,986,16687,0.0,0.0
eucore,986,16687,43,iso,110,986,16687,0.0,0.0
eucore,986,16687,44,iso,110,986,16687,0.0,0.0
eucore,986,16687,45,iso,110,986,16687,0.0,0.0
eucore,986,16687,46,iso,110,986,16687,0.0,0.0
eucore,986,16687,47,iso,110,986,16687,0.0,0.0
eucore,986,16687,48,iso,110,986,16687,0.0,0.0
eucore,986,16687,49,iso,110,986,16687,0.0,0.0
eucore,986,16687,50,iso,110,986,16687,0.0,0.0
eucore,986,16687,51,iso,110,986,16687,0.0,0.0
eucore,986,16687,52,iso,110,986,16687,0.0,0.0
eucore,986,16687,53,iso,110,986,16687,0.0,0.0
eucore,986,16687,54,iso,110,986,16687,0.0,0.0
eucore,986,16687,55,iso,110,986,16687,0.0,0.0
eucore,986,16687,56,iso,110,986,16687,0.0,0.0
eucore,986,16687,57,iso,110,986,16687,0.0,0.0
eucore,986,16687,58,iso,110,986,16687,0.0,0.0
eucore,986,16687,59,iso,110,986,16687,0.0,0.0
eucore,986,16687,60,iso,110,986,16687,0.0,0.0
eucore,986,16687,61,iso,110,986,16687,0.0,0.0
eucore,986,16687,62,iso,110,986,16687,0.0,0.0
eucore,986,16687,63,iso,110,986,16687,0.0,0.0
eucore,986,16687,64,iso,110,986,16687,0.0,0.0
eucore,986,16687,65,iso,110,986,16687,0.0,0.0
eucore,986,16687,66,iso,110,986,16687,0.0,0.0
eucore,986,16687,67,iso,110,986,16687,0.0,0.0
eucore,986,16687,68,iso,110,986,16687,0.0,0.0
eucore,986,16687,69,iso,110,986,16687,0.0,0.0
eucore,986,16687,70,iso,110,986,16687,0.0,0.0
eucore,986,16687,71,iso,110,986,16687,0.0,0.0
eucore,986,16687,72,iso,110,986,16687,0.0,0.0
eucore,986,16687,73,iso,110,986,16687,0.0,0.0
eucore,986,16687,74,iso,110,986,16687,0.0,0.0
eucore,986,16687,75,iso,110,986,16687,0.0,0.0
eucore,986,16687,76,iso,110,986,16687,0.0,0.0
eucore,986,16687,77,iso,110,986,16687,0.0,0.0
eucore,986,16687,78,iso,110,986,16687,0.0,0.0
eucore,986,16687,79,iso,110,986,16687,0.0,0.0
eucore,986,16687,80,iso,110,986,16687,0.0,0.0
eucore,986,16687,81,iso,110,986,16687,0.0,0.0
eucore,986,16687,82,iso,110,986,16687,0.0,0.0
